No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,location
7187,2013,12,25,10,260.0,285.0,52.0,133.0,1500.0,6.0,0.2,1018.3,-8.0,0.0,SSE,0.6,Changping,Changping
7188,2013,12,25,11,277.0,293.0,102.0,140.0,1800.0,4.0,2.4,1017.0,-7.8,0.0,ENE,1.4,Changping,Changping
7189,2013,12,25,12,298.0,350.0,140.0,150.0,4800.0,7.0,5.4,1015.8,-9.6,0.0,SE,1.3,Changping,Changping
7190,2013,12,25,13,305.0,295.0,165.0,161.0,5500.0,7.0,6.7,1015.5,-13.0,0.0,W,6.1,Changping,Changping
7191,2013,12,25,14,277.0,126.0,142.0,147.0,4400.0,9.0,5.9,1015.7,-14.2,0.0,NW,3.6,Changping,Changping
7192,2013,12,25,15,142.0,73.0,71.0,73.0,1800.0,28.0,5.0,1016.4,-15.6,0.0,NW,3.5,Changping,Changping
7193,2013,12,25,16,32.0,72.0,16.0,26.0,300.0,55.0,2.6,1018.3,-16.5,0.0,NNW,2.3,Changping,Changping
7194,2013,12,25,17,21.0,39.0,12.0,29.0,100.0,52.0,1.3,1019.9,-17.6,0.0,WNW,6.3,Changping,Changping
7195,2013,12,25,18,18.0,64.0,8.0,18.0,100.0,59.0,-0.8,1021.3,-18.4,0.0,WNW,4.1,Changping,Changping
7196,2013,12,25,19,21.0,90.0,13.0,37.0,200.0,37.0,-1.8,1022.6,-19.8,0.0,NW,3.7,Changping,Changping
7197,2013,12,25,20,24.0,240.0,12.0,33.0,100.0,37.0,-2.9,1023.2,-19.3,0.0,NNW,2.1,Changping,Changping
7198,2013,12,25,21,14.0,98.0,5.0,15.0,,53.0,-3.3,1022.8,-20.6,0.0,NNW,5.0,Changping,Changping
7199,2013,12,25,22,16.0,55.0,5.0,16.0,,52.0,-3.8,1023.5,-19.3,0.0,WNW,4.1,Changping,Changping
7200,2013,12,25,23,8.0,47.0,2.0,9.0,,57.0,-4.1,1023.5,-19.1,0.0,WNW,2.3,Changping,Changping
7201,2013,12,26,0,8.0,64.0,6.0,12.0,100.0,52.0,-4.2,1023.4,-19.2,0.0,NW,4.8,Changping,Changping
7202,2013,12,26,1,9.0,33.0,8.0,20.0,100.0,46.0,-4.3,1023.7,-19.3,0.0,WNW,5.4,Changping,Changping
7203,2013,12,26,2,12.0,31.0,5.0,17.0,100.0,49.0,-4.5,1024.8,-19.5,0.0,NNW,2.5,Changping,Changping
7204,2013,12,26,3,7.0,24.0,3.0,10.0,100.0,58.0,-4.9,1025.1,-19.5,0.0,W,2.6,Changping,Changping
7205,2013,12,26,4,7.0,28.0,7.0,12.0,100.0,58.0,-5.7,1025.2,-19.4,0.0,WNW,3.4,Changping,Changping
7206,2013,12,26,5,5.0,16.0,4.0,14.0,100.0,54.0,-5.9,1025.9,-19.6,0.0,WNW,2.1,Changping,Changping
7207,2013,12,26,6,8.0,26.0,13.0,27.0,200.0,40.0,-5.5,1026.6,-19.6,0.0,WNW,4.1,Changping,Changping
7208,2013,12,26,7,8.0,22.0,19.0,34.0,300.0,32.0,-5.7,1027.0,-19.4,0.0,W,3.4,Changping,Changping
7209,2013,12,26,8,12.0,22.0,14.0,26.0,300.0,42.0,-4.9,1027.3,-19.5,0.0,WNW,4.1,Changping,Changping
7210,2013,12,26,9,12.0,25.0,22.0,41.0,500.0,27.0,-3.3,1027.4,-19.7,0.0,WNW,5.8,Changping,Changping
7211,2013,12,26,10,12.0,24.0,25.0,36.0,500.0,32.0,-2.1,1026.5,-19.1,0.0,NW,3.9,Changping,Changping
7212,2013,12,26,11,14.0,28.0,25.0,30.0,400.0,37.0,-0.9,1025.7,-19.5,0.0,NW,5.5,Changping,Changping
7213,2013,12,26,12,14.0,27.0,21.0,23.0,300.0,44.0,-0.2,1025.0,-19.4,0.0,NW,4.7,Changping,Changping
7214,2013,12,26,13,10.0,23.0,17.0,20.0,200.0,51.0,1.1,1024.3,-19.4,0.0,WNW,4.4,Changping,Changping
7215,2013,12,26,14,14.0,14.0,14.0,18.0,100.0,55.0,1.8,1023.9,-19.4,0.0,NW,4.6,Changping,Changping
7216,2013,12,26,15,12.0,22.0,15.0,19.0,,56.0,1.2,1024.3,-18.8,0.0,WNW,4.3,Changping,Changping
7217,2013,12,26,16,12.0,37.0,11.0,19.0,,58.0,0.1,1024.8,-18.6,0.0,WNW,3.6,Changping,Changping
7218,2013,12,26,17,7.0,29.0,8.0,21.0,,57.0,-0.8,1024.9,-19.4,0.0,NNW,2.9,Changping,Changping
7219,2013,12,26,18,13.0,46.0,13.0,36.0,300.0,42.0,-0.5,1025.2,-20.2,0.0,N,2.4,Changping,Changping
7220,2013,12,26,19,21.0,43.0,13.0,40.0,300.0,36.0,-0.9,1025.6,-20.0,0.0,NE,1.3,Changping,Changping
7221,2013,12,26,20,8.0,27.0,7.0,19.0,,58.0,-1.7,1025.3,-19.7,0.0,N,1.6,Changping,Changping
7222,2013,12,26,21,9.0,30.0,5.0,18.0,,57.0,-3.1,1025.4,-19.5,0.0,NE,0.8,Changping,Changping
7223,2013,12,26,22,7.0,16.0,8.0,17.0,100.0,55.0,-3.8,1025.4,-19.3,0.0,WNW,1.3,Changping,Changping
7224,2013,12,26,23,11.0,18.0,9.0,26.0,100.0,42.0,-3.4,1025.4,-19.3,0.0,NNE,1.4,Changping,Changping
7225,2013,12,27,0,22.0,26.0,13.0,37.0,400.0,28.0,-4.7,1025.4,-18.9,0.0,NNW,0.8,Changping,Changping
7226,2013,12,27,1,22.0,29.0,17.0,35.0,400.0,29.0,-5.0,1025.3,-19.2,0.0,NW,1.5,Changping,Changping
7227,2013,12,27,2,18.0,19.0,15.0,30.0,300.0,33.0,-5.3,1024.9,-19.1,0.0,NNW,0.8,Changping,Changping
7228,2013,12,27,3,17.0,16.0,14.0,34.0,400.0,30.0,-4.9,1024.2,-19.1,0.0,N,1.8,Changping,Changping
7229,2013,12,27,4,12.0,15.0,15.0,40.0,700.0,23.0,-6.0,1023.6,-19.4,0.0,N,1.7,Changping,Changping
7230,2013,12,27,5,11.0,11.0,18.0,27.0,600.0,35.0,-5.3,1023.7,-19.4,0.0,NNW,0.1,Changping,Changping
7231,2013,12,27,6,11.0,13.0,20.0,26.0,600.0,35.0,-4.9,1023.9,-19.1,0.0,NW,1.5,Changping,Changping
7232,2013,12,27,7,12.0,20.0,28.0,31.0,600.0,29.0,-4.0,1024.0,-18.7,0.0,W,3.5,Changping,Changping
7233,2013,12,27,8,12.0,17.0,32.0,32.0,700.0,29.0,-3.1,1023.9,-18.3,0.0,NW,1.9,Changping,Changping
7234,2013,12,27,9,20.0,27.0,45.0,45.0,900.0,18.0,-2.3,1023.3,-18.4,0.0,NW,4.2,Changping,Changping
7235,2013,12,27,10,17.0,20.0,36.0,33.0,800.0,30.0,-1.1,1022.3,-18.2,0.0,WNW,3.8,Changping,Changping
7236,2013,12,27,11,16.0,28.0,41.0,36.0,700.0,29.0,-0.6,1020.9,-18.2,0.0,NW,4.3,Changping,Changping
7237,2013,12,27,12,17.0,18.0,39.0,29.0,600.0,36.0,0.1,1019.3,-18.1,0.0,NW,3.8,Changping,Changping
7238,2013,12,27,13,18.0,6.0,33.0,29.0,600.0,37.0,0.7,1018.2,-18.1,0.0,WNW,3.9,Changping,Changping
7239,2013,12,27,14,14.0,8.0,23.0,18.0,400.0,52.0,0.9,1017.9,-18.5,0.0,NW,3.9,Changping,Changping
7240,2013,12,27,15,12.0,11.0,24.0,22.0,400.0,51.0,0.9,1017.7,-18.5,0.0,WNW,2.6,Changping,Changping
7241,2013,12,27,16,21.0,29.0,27.0,33.0,500.0,40.0,0.8,1017.4,-18.0,0.0,WNW,1.6,Changping,Changping
7242,2013,12,27,17,25.0,28.0,37.0,42.0,700.0,30.0,1.1,1017.5,-17.8,0.0,WNW,2.4,Changping,Changping
7243,2013,12,27,18,32.0,39.0,40.0,49.0,900.0,23.0,0.5,1017.8,-17.3,0.0,N,0.5,Changping,Changping
7244,2013,12,27,19,46.0,54.0,58.0,66.0,1200.0,9.0,-0.8,1018.1,-17.1,0.0,E,1.2,Changping,Changping
7245,2013,12,27,20,47.0,56.0,58.0,67.0,1100.0,7.0,0.3,1017.9,-15.7,0.0,NW,1.5,Changping,Changping
7246,2013,12,27,21,68.0,92.0,53.0,65.0,1300.0,7.0,-0.4,1018.0,-14.7,0.0,WNW,1.9,Changping,Changping
7247,2013,12,27,22,68.0,92.0,53.0,65.0,,7.497,-1.0,1018.2,-14.9,0.0,WNW,3.5,Changping,Changping
7248,2013,12,27,23,36.0,43.0,31.416,42.0865,,9.8532,-1.4,1018.2,-14.9,0.0,NW,3.2,Changping,Changping
7249,2013,12,28,0,24.0,25.0,22.848,36.5434,,18.6354,-2.3,1018.4,-14.4,0.0,NW,2.4,Changping,Changping
7250,2013,12,28,1,21.0,23.0,20.5632,31.2056,,25.2756,-2.9,1018.5,-15.3,0.0,NW,3.3,Changping,Changping
7251,2013,12,28,2,20.0,22.0,21.42,27.0996,,28.4886,-3.0,1018.6,-16.0,0.0,WNW,2.4,Changping,Changping
7252,2013,12,28,3,12.0,21.0,14.28,24.0201,,32.9868,-3.4,1018.3,-16.7,0.0,NW,2.5,Changping,Changping
7253,2013,12,28,4,11.0,14.0,14.5656,21.1459,,37.0566,-3.7,1018.0,-17.3,0.0,WNW,3.3,Changping,Changping
7254,2013,12,28,5,13.0,15.0,12.5664,18.6823,,38.3418,-4.2,1018.2,-18.1,0.0,WNW,6.8,Changping,Changping
7255,2013,12,28,6,10.0,20.0,14.28,21.7618,,36.1998,-4.7,1018.8,-18.9,0.0,NW,6.2,Changping,Changping
7256,2013,12,28,7,12.0,30.0,15.9936,16.2187,,44.5536,-5.0,1019.5,-19.6,0.0,WNW,6.0,Changping,Changping
7257,2013,12,28,8,13.0,31.0,17.7072,14.1657,,47.5524,-4.4,1019.8,-20.2,0.0,NW,5.1,Changping,Changping
7258,2013,12,28,9,10.0,22.0,20.2776,16.6293,,45.8388,-3.0,1019.8,-20.8,0.0,NW,6.6,Changping,Changping
7259,2013,12,28,10,13.0,21.0,18.8496,14.5763,,49.6944,-2.2,1019.7,-20.6,0.0,WNW,7.6,Changping,Changping
7260,2013,12,28,11,9.0,15.0,11.1384,11.4968,,55.692,-1.1,1018.5,-20.7,0.0,WNW,5.2,Changping,Changping
7261,2013,12,28,12,9.0,18.0,13.0,12.0,300.0,61.0,0.2,1017.3,-20.8,0.0,WNW,7.4,Changping,Changping
7262,2013,12,28,13,9.0,18.0,13.0,12.0,200.0,62.0,1.0,1016.3,-21.4,0.0,W,5.6,Changping,Changping
7263,2013,12,28,14,14.0,13.0,16.0,17.0,200.0,59.0,1.4,1015.7,-21.1,0.0,NW,4.7,Changping,Changping
7264,2013,12,28,15,13.0,26.0,16.0,17.0,200.0,59.0,1.6,1015.3,-21.6,0.0,NW,5.4,Changping,Changping
7265,2013,12,28,16,10.0,26.0,19.0,24.0,200.0,53.0,1.0,1015.1,-22.1,0.0,NW,4.0,Changping,Changping
7266,2013,12,28,17,18.0,48.0,27.0,41.0,300.0,37.0,1.1,1014.9,-22.0,0.0,WNW,4.5,Changping,Changping
7267,2013,12,28,18,16.0,51.0,28.0,43.0,400.0,36.0,0.5,1015.3,-21.1,0.0,NW,2.5,Changping,Changping
7268,2013,12,28,19,19.0,47.0,34.0,51.0,500.0,28.0,-0.3,1015.4,-20.6,0.0,NW,1.9,Changping,Changping
7269,2013,12,28,20,28.0,55.0,39.0,65.0,600.0,13.0,0.8,1015.2,-22.2,0.0,WNW,4.6,Changping,Changping
7270,2013,12,28,21,26.0,46.0,35.0,48.0,400.0,26.0,0.4,1015.3,-22.6,0.0,WNW,4.2,Changping,Changping
7271,2013,12,28,22,26.0,50.0,34.0,37.0,400.0,36.0,0.2,1014.8,-22.7,0.0,WNW,4.6,Changping,Changping
7272,2013,12,28,23,23.0,44.0,36.0,47.0,500.0,27.0,0.2,1014.3,-22.7,0.0,WNW,4.9,Changping,Changping
7273,2013,12,29,0,25.0,45.0,41.0,46.0,500.0,28.0,0.1,1013.7,-22.1,0.0,WNW,3.7,Changping,Changping
7274,2013,12,29,1,24.0,50.0,36.0,40.0,400.0,33.0,0.1,1013.4,-22.1,0.0,WNW,4.4,Changping,Changping
7275,2013,12,29,2,19.0,44.0,30.0,40.0,400.0,33.0,-0.2,1013.1,-21.7,0.0,WNW,4.1,Changping,Changping
7276,2013,12,29,3,18.0,41.0,29.0,41.0,400.0,30.0,0.0,1012.4,-20.9,0.0,WNW,3.7,Changping,Changping
7277,2013,12,29,4,20.0,37.0,31.0,35.0,300.0,36.0,0.0,1011.9,-21.6,0.0,WNW,4.7,Changping,Changping
7278,2013,12,29,5,18.0,36.0,34.0,37.0,400.0,35.0,0.6,1011.6,-22.4,0.0,WNW,3.5,Changping,Changping
7279,2013,12,29,6,18.0,40.0,35.0,34.0,400.0,37.0,-0.1,1011.7,-21.0,0.0,W,3.1,Changping,Changping
7280,2013,12,29,7,24.0,44.0,39.0,36.0,500.0,38.0,0.5,1011.7,-21.8,0.0,WNW,4.5,Changping,Changping
7281,2013,12,29,8,28.0,46.0,39.0,36.0,500.0,36.0,1.1,1012.1,-22.0,0.0,WNW,5.7,Changping,Changping
7282,2013,12,29,9,23.0,55.0,45.0,44.0,600.0,29.0,2.5,1011.8,-21.6,0.0,WNW,6.3,Changping,Changping
7283,2013,12,29,10,23.0,50.0,45.0,37.0,500.0,38.0,4.2,1010.4,-21.0,0.0,WNW,6.2,Changping,Changping
7284,2013,12,29,11,27.0,33.0,39.0,31.0,400.0,45.0,5.2,1009.3,-20.2,0.0,W,4.7,Changping,Changping
7285,2013,12,29,12,29.0,58.0,35.0,26.0,300.0,53.0,6.0,1007.9,-19.6,0.0,WNW,6.6,Changping,Changping
7286,2013,12,29,13,29.0,58.0,35.0,26.0,200.0,55.0,6.7,1007.0,-19.9,0.0,WNW,5.8,Changping,Changping
7287,2013,12,29,14,26.0,86.0,28.0,28.0,100.0,52.0,6.8,1006.9,-19.8,0.0,WNW,5.9,Changping,Changping
7288,2013,12,29,15,27.0,68.0,32.0,29.0,200.0,49.0,6.7,1006.6,-19.0,0.0,W,4.2,Changping,Changping
7289,2013,12,29,16,25.0,71.0,34.0,36.0,200.0,42.0,5.3,1006.7,-19.3,0.0,W,3.1,Changping,Changping
7290,2013,12,29,17,33.0,79.0,38.0,44.0,400.0,34.0,4.8,1007.2,-19.7,0.0,W,2.2,Changping,Changping
7291,2013,12,29,18,53.0,97.0,53.0,59.0,700.0,22.0,4.8,1007.4,-19.7,0.0,WNW,2.6,Changping,Changping
7292,2013,12,29,19,54.0,94.0,50.0,61.0,800.0,18.0,2.8,1007.6,-19.2,0.0,W,1.9,Changping,Changping
7293,2013,12,29,20,75.0,118.0,77.0,75.0,1600.0,10.0,2.7,1008.0,-19.3,0.0,W,2.0,Changping,Changping
7294,2013,12,29,21,116.0,161.0,104.0,84.0,2700.0,10.0,0.0,1008.1,-18.2,0.0,W,0.8,Changping,Changping
7295,2013,12,29,22,96.0,127.0,87.0,82.0,2100.0,7.0,-0.5,1008.1,-18.2,0.0,N,1.7,Changping,Changping
7296,2013,12,29,23,50.0,72.0,56.0,65.0,1000.0,9.0,1.7,1007.9,-18.3,0.0,WNW,2.6,Changping,Changping
7297,2013,12,30,0,40.0,64.0,50.0,57.0,800.0,16.0,3.7,1007.9,-19.2,0.0,W,5.5,Changping,Changping
7298,2013,12,30,1,32.0,56.0,40.0,40.0,500.0,31.0,3.7,1008.0,-19.2,0.0,W,6.1,Changping,Changping
7299,2013,12,30,2,27.0,57.0,33.0,33.0,300.0,34.0,3.1,1008.2,-18.4,0.0,W,1.9,Changping,Changping
7300,2013,12,30,3,22.0,64.0,37.0,34.0,700.0,35.0,2.2,1007.6,-18.5,0.0,SW,1.5,Changping,Changping
7301,2013,12,30,4,26.0,55.0,41.0,34.0,800.0,27.0,1.8,1007.1,-18.3,0.0,WSW,1.0,Changping,Changping
7302,2013,12,30,5,26.0,55.0,41.0,46.0,900.0,27.0,2.4,1006.9,-18.3,0.0,W,5.1,Changping,Changping
7303,2013,12,30,6,32.0,75.0,51.0,50.0,1000.0,25.0,2.2,1007.4,-17.9,0.0,W,2.4,Changping,Changping
7304,2013,12,30,7,36.0,88.0,50.0,42.0,800.0,34.0,1.0,1008.0,-17.9,0.0,W,0.4,Changping,Changping
7305,2013,12,30,8,35.0,99.0,49.0,50.0,1000.0,27.0,2.8,1008.1,-17.4,0.0,WNW,3.1,Changping,Changping
7306,2013,12,30,9,43.0,124.0,49.0,57.0,1200.0,21.0,4.4,1008.4,-17.3,0.0,NW,5.9,Changping,Changping
7307,2013,12,30,10,37.0,112.0,42.0,35.0,800.0,43.0,4.9,1008.0,-17.5,0.0,WNW,6.2,Changping,Changping
7308,2013,12,30,11,37.0,112.0,42.0,35.0,,54.621,5.7,1007.4,-17.5,0.0,WNW,6.9,Changping,Changping
7309,2013,12,30,12,28.0,127.0,32.0,26.0,,58.4766,6.6,1006.3,-17.5,0.0,WNW,5.5,Changping,Changping
7310,2013,12,30,13,30.0,144.0,27.0,25.0,,61.047,7.2,1005.9,-17.0,0.0,WNW,4.9,Changping,Changping
7311,2013,12,30,14,30.0,123.0,27.0,22.0,,58.2624,7.1,1005.5,-17.9,0.0,WNW,4.9,Changping,Changping
7312,2013,12,30,15,27.0,102.0,23.0,29.0,400.0,54.0,7.1,1005.7,-17.9,0.0,NW,2.8,Changping,Changping
7313,2013,12,30,16,27.0,102.0,23.0,29.0,,48.6234,6.1,1005.6,-17.9,0.0,WNW,2.8,Changping,Changping
7314,2013,12,30,17,25.0,89.0,20.0,34.0,,37.6992,5.7,1005.9,-17.5,0.0,W,2.3,Changping,Changping
7315,2013,12,30,18,30.0,83.0,21.0,46.0,,26.9892,3.8,1006.0,-16.6,0.0,N,1.0,Changping,Changping
7316,2013,12,30,19,60.0,103.0,46.0,69.0,1100.0,16.0,0.8,1006.0,-16.1,0.0,NNW,0.0,Changping,Changping
7317,2013,12,30,20,60.0,103.0,46.0,69.0,,12.2094,-0.2,1005.7,-16.1,0.0,N,1.1,Changping,Changping
7318,2013,12,30,21,127.0,156.0,85.0,82.0,3100.0,11.0,-0.9,1005.6,-16.3,0.0,NNE,1.3,Changping,Changping
7319,2013,12,30,22,63.0,71.0,41.0,59.0,1400.0,11.0,-1.5,1005.2,-16.1,0.0,N,1.5,Changping,Changping
7320,2013,12,30,23,150.0,177.0,89.0,82.0,4100.0,13.0,-1.8,1004.5,-15.6,0.0,NW,0.2,Changping,Changping
7321,2013,12,31,0,200.0,212.0,86.0,80.0,5000.0,14.0,3.4,1004.0,-15.3,0.0,NNW,2.3,Changping,Changping
7322,2013,12,31,1,130.0,179.0,46.0,53.0,2200.0,17.0,3.3,1003.4,-15.4,0.0,NNW,2.7,Changping,Changping
7323,2013,12,31,2,47.0,192.0,31.0,27.0,700.0,39.0,3.0,1002.8,-15.2,0.0,NNW,1.1,Changping,Changping
7324,2013,12,31,3,54.0,241.0,30.0,29.0,600.0,40.0,2.2,1002.0,-14.9,0.0,W,1.8,Changping,Changping
7325,2013,12,31,4,55.0,241.0,27.0,35.0,600.0,36.0,4.5,1001.3,-15.4,0.0,WNW,3.3,Changping,Changping
7326,2013,12,31,5,51.0,255.0,29.0,50.0,900.0,25.0,4.9,1001.4,-15.1,0.0,W,3.0,Changping,Changping
7327,2013,12,31,6,48.0,242.0,21.0,27.0,500.0,48.0,5.2,1002.3,-14.3,0.0,WNW,5.9,Changping,Changping
7328,2013,12,31,7,48.0,242.0,21.0,27.0,500.0,47.0,5.1,1002.9,-14.4,0.0,NW,6.4,Changping,Changping
7329,2013,12,31,8,49.0,268.0,28.0,30.0,500.0,47.0,5.4,1004.2,-14.1,0.0,WNW,4.2,Changping,Changping
7330,2013,12,31,9,52.0,294.0,34.0,30.0,500.0,46.0,6.2,1004.7,-13.4,0.0,WNW,5.3,Changping,Changping
7331,2013,12,31,10,51.0,298.0,24.0,27.0,400.0,51.0,7.1,1004.4,-13.8,0.0,WNW,5.2,Changping,Changping
7332,2013,12,31,11,41.0,286.0,12.0,18.0,300.0,63.0,7.7,1003.4,-13.3,0.0,W,4.5,Changping,Changping
7333,2013,12,31,12,27.0,228.0,6.0,13.0,200.0,70.0,8.3,1002.7,-13.4,0.0,WNW,3.5,Changping,Changping
7334,2013,12,31,13,29.0,121.0,11.0,15.0,300.0,68.0,8.8,1002.7,-13.0,0.0,NW,7.9,Changping,Changping
7335,2013,12,31,14,25.0,136.0,14.0,17.0,200.0,67.0,9.1,1002.8,-12.7,0.0,NW,4.9,Changping,Changping
7336,2013,12,31,15,26.0,272.0,12.0,14.0,200.0,68.0,8.6,1003.1,-13.1,0.0,NW,3.8,Changping,Changping
7337,2013,12,31,16,23.0,214.0,13.0,17.0,200.0,63.0,8.0,1003.6,-13.6,0.0,WNW,5.1,Changping,Changping
7338,2013,12,31,17,20.0,163.0,13.0,26.0,300.0,55.0,7.7,1003.9,-15.2,0.0,NW,2.9,Changping,Changping
7339,2013,12,31,18,23.0,122.0,12.0,28.0,300.0,49.0,7.7,1004.2,-16.6,0.0,WNW,2.7,Changping,Changping
7340,2013,12,31,19,19.0,95.0,12.0,23.0,200.0,53.0,6.7,1004.4,-17.4,0.0,W,2.4,Changping,Changping
7341,2013,12,31,20,19.0,95.0,12.0,23.0,400.0,45.0,6.5,1004.5,-16.9,0.0,WNW,1.8,Changping,Changping
7342,2013,12,31,21,20.0,62.0,19.0,35.0,400.0,42.0,7.3,1004.9,-16.2,0.0,W,4.6,Changping,Changping
7343,2013,12,31,22,24.0,94.0,26.0,35.0,500.0,40.0,6.5,1004.9,-16.2,0.0,W,3.2,Changping,Changping
7344,2013,12,31,23,32.0,130.0,26.0,38.0,400.0,34.0,7.2,1003.9,-16.3,0.0,WSW,5.5,Changping,Changping
7345,2014,1,1,0,34.0,116.0,17.0,27.0,,,6.8,1003.7,-15.9,0.0,WSW,5.2,Changping,Changping
7346,2014,1,1,1,26.0,98.0,15.0,20.0,300.0,56.0,6.5,1003.6,-16.2,0.0,W,3.6,Changping,Changping
7347,2014,1,1,2,26.0,98.0,19.0,22.0,300.0,55.0,6.4,1003.4,-15.6,0.0,WNW,5.3,Changping,Changping
7348,2014,1,1,3,26.0,107.0,21.0,30.0,300.0,47.0,6.2,1002.9,-15.8,0.0,WNW,4.7,Changping,Changping
7349,2014,1,1,4,28.0,109.0,17.0,25.0,200.0,54.0,6.1,1002.7,-15.2,0.0,W,3.5,Changping,Changping
7350,2014,1,1,5,25.0,104.0,19.0,22.0,200.0,55.0,5.6,1003.3,-15.1,0.0,WNW,2.1,Changping,Changping
7351,2014,1,1,6,26.0,106.0,24.0,23.0,200.0,55.0,5.9,1003.6,-14.8,0.0,W,2.5,Changping,Changping
7352,2014,1,1,7,32.0,101.0,30.0,25.0,300.0,52.0,6.0,1004.3,-14.7,0.0,W,4.9,Changping,Changping
7353,2014,1,1,8,27.0,93.0,32.0,25.0,400.0,53.0,6.7,1005.0,-14.1,0.0,W,4.1,Changping,Changping
7354,2014,1,1,9,33.0,92.0,33.0,32.0,500.0,47.0,7.9,1005.9,-14.4,0.0,W,3.8,Changping,Changping
7355,2014,1,1,10,29.0,84.0,26.0,28.0,400.0,49.0,8.6,1006.1,-13.8,0.0,W,5.7,Changping,Changping
7356,2014,1,1,11,25.0,72.0,22.0,23.0,400.0,56.0,9.3,1005.8,-13.9,0.0,WNW,4.8,Changping,Changping
7357,2014,1,1,12,31.0,77.0,24.0,23.0,400.0,56.0,9.9,1005.1,-13.4,0.0,NW,4.2,Changping,Changping
7358,2014,1,1,13,31.0,76.0,30.0,25.0,400.0,55.0,10.7,1004.7,-12.7,0.0,W,3.8,Changping,Changping
7359,2014,1,1,14,31.0,75.0,26.0,27.0,400.0,54.0,11.0,1004.9,-12.5,0.0,WNW,4.4,Changping,Changping
7360,2014,1,1,15,29.0,74.0,16.0,26.0,300.0,56.0,10.8,1005.2,-12.6,0.0,WNW,4.3,Changping,Changping
7361,2014,1,1,16,25.0,72.0,15.0,31.0,300.0,52.0,9.2,1005.7,-12.6,0.0,W,1.9,Changping,Changping
7362,2014,1,1,17,31.0,78.0,20.0,42.0,500.0,40.0,7.7,1006.2,-12.7,0.0,W,1.7,Changping,Changping
7363,2014,1,1,18,52.0,102.0,40.0,65.0,1100.0,20.0,5.3,1007.1,-12.2,0.0,NW,1.2,Changping,Changping
7364,2014,1,1,19,71.0,119.0,52.0,76.0,1500.0,10.0,3.8,1007.9,-12.2,0.0,N,1.6,Changping,Changping
7365,2014,1,1,20,73.0,119.0,49.0,70.0,1600.0,12.0,2.8,1008.5,-12.3,0.0,NW,1.7,Changping,Changping
7366,2014,1,1,21,49.0,78.0,39.0,45.0,1100.0,23.0,1.9,1009.3,-12.3,0.0,NNW,1.8,Changping,Changping
7367,2014,1,1,22,49.0,78.0,39.0,45.0,1600.0,23.0,1.3,1009.8,-12.2,0.0,SSW,0.6,Changping,Changping
7368,2014,1,1,23,116.0,161.0,82.0,72.0,3800.0,13.0,0.6,1009.7,-12.1,0.0,NW,1.0,Changping,Changping
7369,2014,1,2,0,78.0,133.0,45.0,61.0,1900.0,9.0,-0.6,1009.7,-12.3,0.0,WNW,1.1,Changping,Changping
7370,2014,1,2,1,118.0,155.0,55.0,72.0,4000.0,14.0,-1.2,1010.0,-11.9,0.0,N,1.8,Changping,Changping
7371,2014,1,2,2,157.0,147.0,72.0,76.0,5100.0,11.0,-0.1,1010.3,-11.5,0.0,ENE,1.0,Changping,Changping
7372,2014,1,2,3,109.0,124.0,51.0,61.0,3500.0,8.0,-1.5,1010.3,-12.2,0.0,NW,1.2,Changping,Changping
7373,2014,1,2,4,98.0,132.0,56.0,61.0,3700.0,10.0,-2.0,1010.3,-12.1,0.0,NW,0.6,Changping,Changping
7374,2014,1,2,5,130.0,163.0,64.0,80.0,5900.0,10.0,-0.3,1010.9,-11.4,0.0,ESE,1.8,Changping,Changping
7375,2014,1,2,6,88.0,124.0,55.0,62.0,3400.0,8.0,-0.1,1011.5,-6.5,0.0,SE,1.5,Changping,Changping
7376,2014,1,2,7,85.0,157.0,63.0,59.0,2600.0,5.0,-2.3,1011.9,-9.9,0.0,NW,1.1,Changping,Changping
7377,2014,1,2,8,78.0,126.0,66.0,62.0,2800.0,6.0,-1.9,1012.2,-9.8,0.0,WNW,1.1,Changping,Changping
7378,2014,1,2,9,114.0,170.0,84.0,71.0,4100.0,11.0,1.0,1012.0,-9.6,0.0,NW,1.0,Changping,Changping
7379,2014,1,2,10,180.0,230.0,112.0,84.0,5300.0,14.0,3.6,1011.2,-6.7,0.0,S,2.4,Changping,Changping
7380,2014,1,2,11,123.0,143.0,113.0,73.0,3300.0,13.0,4.3,1009.2,-6.3,0.0,ESE,1.6,Changping,Changping
7381,2014,1,2,12,85.0,108.0,100.0,58.0,2300.0,22.0,5.9,1007.9,-6.4,0.0,SSW,1.4,Changping,Changping
7382,2014,1,2,13,91.0,139.0,96.0,62.0,2200.0,28.0,6.7,1006.7,-7.0,0.0,SW,1.6,Changping,Changping
7383,2014,1,2,14,113.0,134.0,99.0,70.0,2200.0,29.0,6.7,1006.4,-7.0,0.0,SW,0.9,Changping,Changping
7384,2014,1,2,15,105.0,146.0,91.0,80.0,2200.0,24.0,5.7,1006.5,-6.9,0.0,SSW,1.1,Changping,Changping
7385,2014,1,2,16,120.0,174.0,88.0,96.0,2400.0,19.0,4.8,1006.7,-7.1,0.0,N,1.4,Changping,Changping
7386,2014,1,2,17,133.0,186.0,92.0,108.0,2600.0,12.0,3.2,1007.2,-7.3,0.0,NNW,1.6,Changping,Changping
